timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
808774,-0.74,-0.49,0.21,46.63,-3.11,-117.86
808783,-0.70,-0.42,0.11,40.89,8.67,-116.94
808791,-0.66,-0.32,0.06,34.73,22.95,-109.31
808800,-0.62,-0.20,0.10,31.01,38.70,-95.03
808808,-0.67,-0.16,0.08,33.57,51.21,-73.06
808817,-0.66,-0.24,-0.05,44.68,58.90,-47.30
808825,-0.66,-0.26,-0.12,53.22,65.98,-22.89
808834,-0.67,-0.27,-0.14,53.59,73.12,-0.18
808842,-0.70,-0.32,-0.15,52.55,77.33,21.48
808851,-0.73,-0.39,-0.13,47.30,74.28,41.20
808860,-0.80,-0.46,-0.10,40.71,66.89,56.95
808868,-0.86,-0.52,-0.09,35.46,54.87,66.16
808877,-0.86,-0.56,-0.18,26.00,39.43,69.70
808885,-0.83,-0.53,-0.27,10.38,25.45,70.19
808894,-0.79,-0.40,-0.32,-2.69,17.40,71.78
808902,-0.71,-0.22,-0.35,-18.62,13.49,80.02
808911,-0.73,-0.18,-0.30,-35.34,12.57,96.86
808919,-0.77,-0.27,-0.22,-42.85,13.43,114.56
808928,-0.78,-0.52,-0.13,-45.47,11.78,126.04
808937,-0.85,-0.63,-0.00,-47.42,6.35,128.36
808946,-0.99,-0.75,0.12,-48.22,-2.99,124.76
808954,-1.01,-0.89,0.24,-23.80,-14.53,112.55
808963,-0.99,-0.93,0.26,-8.36,-30.76,95.83
808971,-0.95,-0.92,0.35,-4.94,-46.45,77.70
808979,-0.98,-0.91,0.32,7.20,-59.88,59.27
808988,-0.98,-0.90,0.34,15.81,-72.08,40.89
808997,-1.00,-0.91,0.30,25.02,-83.37,22.40
809006,-0.97,-0.86,0.25,36.93,-91.67,2.62
809014,-0.99,-0.80,0.20,40.59,-97.35,-16.05
809023,-0.98,-0.77,0.19,40.53,-99.98,-33.87
809031,-0.98,-0.77,0.17,36.44,-100.89,-50.48
809039,-0.95,-0.73,0.11,32.35,-101.81,-66.04
809048,-0.91,-0.72,0.11,26.73,-102.72,-80.93
809057,-0.84,-0.77,0.16,25.39,-99.79,-95.03
809065,-0.84,-0.67,0.28,28.50,-94.79,-108.58
809074,-0.83,-0.76,0.22,37.66,-92.22,-117.80
809083,-0.77,-0.77,0.17,51.70,-85.75,-129.27
809091,-0.79,-0.61,0.10,57.43,-74.65,-139.71
809099,-0.79,-0.38,-0.01,59.08,-58.59,-144.23
809108,-0.79,-0.25,-0.09,55.85,-37.54,-138.31
809117,-0.82,-0.19,-0.18,57.68,-14.22,-124.69
809125,-0.78,-0.19,-0.21,53.65,8.85,-106.63
809134,-0.76,-0.16,-0.20,42.85,30.27,-84.78
809142,-0.78,-0.20,-0.27,29.36,45.65,-61.10
809151,-0.72,-0.26,-0.19,25.94,57.31,-38.76
809159,-0.76,-0.28,-0.31,31.37,65.25,-17.76
809168,-0.73,-0.31,-0.32,31.74,70.74,1.04
809177,-0.71,-0.25,-0.38,25.82,75.68,19.04
809185,-0.68,-0.17,-0.40,8.61,79.16,37.66
809194,-0.66,-0.15,-0.42,-4.15,80.63,58.78
809202,-0.66,-0.17,-0.40,-13.79,80.51,80.63
809211,-0.69,-0.29,-0.33,-23.07,78.19,100.28
809220,-0.74,-0.47,-0.30,-26.25,70.43,112.73
809228,-0.78,-0.66,-0.31,-24.90,56.76,115.17
809236,-0.80,-0.66,-0.30,-28.44,41.81,108.64
809245,-0.80,-0.56,-0.35,-37.90,28.69,101.44
809254,-0.71,-0.38,-0.30,-53.59,17.27,99.37
809262,-0.73,-0.30,-0.31,-62.13,8.00,105.71
