a1X,a1Y,a1Z,g1X,g1Y,g1Z,a2X,a2Y,a2Z,g2X,g2Y,g2Z
0.615,-0.682,-0.281,-177.124,68.420,-133.118,-0.23,-6.68,8.55,2.97,0.50,-1.62
0.512,-0.511,-0.173,-165.955,48.889,-115.601,-0.20,-5.54,8.82,2.87,0.60,-1.49
0.417,-0.639,-0.080,-92.224,22.949,-64.453,-0.34,-4.67,9.07,2.55,0.63,-1.29
0.431,-0.676,-0.075,-67.871,17.395,-43.396,-0.67,-4.30,8.95,2.19,0.64,-1.08
0.408,-0.762,-0.083,-45.593,9.460,-32.837,-1.00,-4.17,8.80,1.90,0.58,-0.90
0.391,-0.784,-0.074,-42.786,11.475,-37.598,-1.27,-4.03,8.70,1.71,0.48,-0.77
0.380,-0.840,-0.115,-45.349,18.738,-51.697,-1.29,-3.89,8.79,1.56,0.35,-0.66
0.410,-0.951,-0.142,-44.922,18.555,-53.101,-0.97,-3.87,9.33,1.41,0.24,-0.58
0.558,-0.936,-0.108,-49.683,10.559,-35.522,-0.86,-4.07,9.81,1.26,0.28,-0.47
0.504,-0.891,-0.079,-49.500,3.479,-30.090,-0.87,-4.13,10.34,1.07,0.25,-0.28
0.356,-1.020,-0.066,-23.865,-12.695,-18.921,-0.86,-3.95,10.59,0.92,0.23,-0.11
0.291,-1.021,-0.054,-29.236,-13.123,-20.264,-0.92,-3.56,10.63,0.82,0.22,0.01
0.237,-0.910,0.006,-36.255,-9.827,-21.179,-1.05,-3.18,10.47,0.74,0.24,0.07
0.249,-0.785,0.014,-32.898,-4.089,-25.940,-1.23,-2.87,10.05,0.67,0.21,0.08
0.229,-0.849,-0.012,-21.912,-3.967,-25.574,-1.18,-2.66,9.96,0.60,0.12,0.07
0.224,-0.986,-0.086,-9.094,-4.211,-16.357,-0.86,-2.52,10.36,0.50,0.04,0.05
0.212,-1.064,-0.097,-9.644,-4.456,-7.751,-0.52,-2.43,10.81,0.36,0.04,0.05
0.278,-0.895,-0.068,-9.277,-1.221,3.052,-0.50,-2.55,10.70,0.22,0.08,0.04
0.315,-0.872,-0.069,-6.531,0.427,2.075,-0.64,-2.82,10.33,0.13,0.08,0.01
0.378,-0.965,-0.114,-1.770,1.099,-2.869,-0.73,-3.10,10.10,0.09,0.05,-0.03
0.363,-1.041,-0.121,-1.221,-1.221,-3.601,-0.59,-3.31,10.39,0.08,0.03,-0.04
0.333,-1.048,-0.113,-5.066,-5.127,-0.488,-0.49,-3.35,10.62,0.05,0.03,-0.02
0.322,-0.993,-0.067,-8.667,-6.897,1.587,-0.57,-3.26,10.65,0.01,0.05,0.02
0.320,-0.873,-0.016,-10.071,-7.324,2.502,-0.77,-3.17,10.42,-0.03,0.06,0.06
0.310,-0.866,-0.009,-7.263,-7.202,1.282,-0.94,-3.11,10.19,-0.07,0.03,0.08
0.305,-0.997,-0.047,-0.427,-7.019,-0.366,-0.94,-3.09,10.24,-0.10,-0.01,0.08
0.307,-0.973,-0.035,-1.892,-5.859,0.305,-0.94,-3.08,10.32,-0.12,-0.01,0.08
0.311,-0.935,-0.025,-2.502,-3.113,0.061,-1.01,-3.09,10.26,-0.12,-0.01,0.07
0.314,-0.904,-0.017,-2.502,-1.770,-1.465,-1.09,-3.12,10.13,-0.12,-0.02,0.05
0.357,-0.963,-0.069,-0.061,0.061,-3.235,-1.01,-3.26,10.09,-0.10,-0.04,0.02
0.359,-1.019,-0.085,-0.183,-1.465,-2.930,-0.85,-3.39,10.32,-0.09,-0.04,0.02
0.354,-1.029,-0.091,-4.578,-4.822,-1.282,-0.74,-3.48,10.50,-0.07,-0.02,0.03
0.342,-0.999,-0.077,-7.202,-6.531,-1.160,-0.68,-3.48,10.58,-0.05,0.01,0.05
0.324,-0.909,-0.024,-8.789,-6.165,-1.587,-0.82,-3.41,10.39,-0.03,0.04,0.07
0.312,-0.837,0.005,-4.700,-3.906,-5.249,-0.99,-3.27,10.11,-0.01,0.03,0.07
0.264,-0.968,-0.031,0.366,-3.174,-6.042,-0.96,-3.06,10.13,-0.01,-0.01,0.06
0.290,-1.024,-0.058,-3.113,-1.038,-3.113,-0.82,-3.03,10.32,-0.01,-0.01,0.04
0.305,-0.982,-0.041,-6.897,-0.549,-2.563,-0.78,-3.04,10.42,-0.02,0.01,0.03
0.323,-0.961,-0.043,-6.287,-0.244,-2.625,-0.79,-3.11,10.42,-0.03,0.03,0.02
0.317,-0.988,-0.042,-3.357,-0.854,-1.587,-0.77,-3.17,10.44,-0.04,0.03,0.02
0.327,-0.973,-0.041,-5.981,-1.038,-1.099,-0.78,-3.22,10.43,-0.03,0.06,0.02
0.320,-0.972,-0.033,-7.141,-1.526,-2.136,-0.83,-3.21,10.40,-0.02,0.07,0.02
0.312,-0.891,-0.011,-6.714,-0.610,-3.540,-0.94,-3.17,10.27,-0.01,0.06,0.01
0.309,-0.892,-0.005,-3.723,-0.122,-4.517,-1.00,-3.15,10.14,-0.01,0.03,-0.00
0.330,-1.000,-0.044,0.916,0.122,-4.944,-0.93,-3.19,10.24,0.01,0.01,-0.02
0.333,-1.023,-0.050,0.244,-1.099,-3.845,-0.85,-3.24,10.43,0.01,0.00,-0.02
0.329,-0.966,-0.037,-4.333,-1.953,-4.456,-0.85,-3.27,10.47,0.02,0.01,-0.01
0.325,-0.955,-0.031,-4.639,-1.587,-6.165,-0.88,-3.27,10.42,0.04,0.01,-0.00
0.292,-0.970,-0.018,-3.601,-2.380,-7.141,-0.89,-3.16,10.44,0.05,0.01,0.00
0.282,-0.949,-0.004,-3.784,-1.831,-6.897,-0.95,-3.01,10.35,0.05,0.01,0.00
0.283,-0.894,0.006,-3.479,0.061,-7.751,-1.05,-2.90,10.16,0.06,0.00,0.00
0.282,-0.969,-0.014,-1.221,0.488,-8.423,-0.96,-2.86,10.28,0.05,-0.01,-0.00
0.283,-1.045,-0.053,-1.282,-0.671,-4.272,-0.78,-2.89,10.56,0.03,-0.01,-0.00
0.271,-1.024,-0.048,-2.625,-1.526,-2.563,-0.69,-2.88,10.69,0.02,0.02,-0.00
0.286,-0.967,-0.022,-4.028,-0.793,-1.099,-0.70,-2.85,10.66,-0.00,0.04,-0.01
0.300,-0.944,-0.019,-3.357,-0.854,0.549,-0.80,-2.87,10.51,-0.03,0.05,-0.01
0.308,-0.876,0.007,-1.648,-0.732,-0.916,-0.96,-2.88,10.24,-0.04,0.04,-0.01
0.300,-0.924,-0.005,1.953,-1.099,-3.052,-0.99,-2.87,10.19,-0.04,0.01,-0.01
0.279,-1.028,-0.024,0.793,-0.916,-2.869,-0.90,-2.88,10.39,-0.04,0.01,-0.01
0.279,-1.008,-0.061,-2.808,0.610,-2.136,-0.85,-2.88,10.52,-0.03,0.02,-0.02
0.294,-0.983,-0.022,-3.784,0.977,-2.258,-0.83,-2.87,10.55,-0.03,0.04,-0.02
0.293,-0.977,-0.022,-3.967,0.183,-1.099,-0.81,-2.88,10.59,-0.04,0.05,-0.02
0.295,-0.970,-0.020,-3.662,-0.427,0.000,-0.83,-2.88,10.55,-0.06,0.06,-0.01
0.285,-0.914,0.009,-4.578,0.183,-1.343,-0.93,-2.87,10.40,-0.06,0.07,-0.01
0.281,-0.914,0.013,-3.052,1.221,-2.380,-1.03,-2.83,10.27,-0.05,0.06,-0.02
0.305,-1.013,-0.027,-0.122,1.953,-2.869,-0.97,-2.84,10.38,-0.04,0.04,-0.04
0.302,-1.025,-0.026,-1.160,0.854,-2.136,-0.87,-2.85,10.58,-0.04,0.04,-0.04
0.281,-0.976,-0.006,-3.601,-1.099,-0.183,-0.86,-2.82,10.59,-0.05,0.05,-0.02
0.286,-0.949,-0.001,-5.188,-0.977,0.183,-0.92,-2.81,10.46,-0.05,0.06,-0.01
0.301,-0.960,-0.020,-3.418,-0.549,-1.099,-0.95,-2.85,10.39,-0.05,0.06,-0.01
0.305,-1.000,-0.029,-1.831,-0.732,-1.221,-0.91,-2.91,10.45,-0.05,0.05,-0.01
0.298,-0.962,-0.015,-4.517,-0.610,-1.770,-0.91,-2.95,10.48,-0.04,0.05,-0.01
0.297,-0.976,-0.013,-3.418,-0.244,-2.502,-0.94,-2.96,10.46,-0.02,0.05,-0.01
0.308,-0.954,-0.010,-4.883,0.732,-4.822,-0.99,-2.95,10.41,0.01,0.05,-0.02
0.298,-0.989,-0.018,-4.028,0.183,-5.676,-0.93,-2.92,10.52,0.02,0.03,-0.02
0.280,-0.957,0.000,-3.784,-0.671,-4.333,-0.93,-2.85,10.52,0.02,0.03,-0.02
0.273,-0.939,-0.004,-3.357,-0.793,-4.456,-0.93,-2.78,10.45,0.02,0.02,-0.02
0.258,-0.981,0.002,-1.587,-0.366,-3.906,-0.92,-2.68,10.47,0.01,0.01,-0.02
0.248,-0.986,0.007,-2.441,0.854,-2.441,-0.93,-2.57,10.51,-0.00,0.02,-0.02
-,-,-,-,-,-,-,-,-,-,-,-
2.145,-0.579,-1.086,216.858,-94.910,181.946,1.02,-9.99,8.90,-5.68,-1.85,0.93
1.004,-0.138,-0.484,168.518,-149.231,65.613,-0.36,-11.85,6.01,-5.14,-2.01,1.77
0.667,-0.893,-0.832,215.576,-154.785,57.983,0.30,-11.52,5.75,-4.23,-2.10,2.18
0.162,-1.194,-0.874,143.311,-135.132,26.489,1.51,-10.81,6.97,-3.37,-1.98,2.38
0.122,-0.636,-0.508,96.741,-107.483,25.269,1.51,-8.83,7.69,-2.66,-1.58,2.23
0.528,-0.998,-0.577,137.817,-77.637,46.082,0.53,-8.44,7.43,-2.22,-1.30,1.89
0.766,-0.844,-0.531,106.506,-58.289,35.034,-0.65,-9.36,6.47,-1.82,-1.10,1.50
0.787,-0.184,-0.234,43.884,-18.921,-8.972,-1.61,-9.59,4.89,-1.22,-0.77,1.05
0.716,-0.249,-0.260,48.401,-7.385,-29.053,-1.97,-8.94,4.59,-0.69,-0.56,0.60
0.644,-0.863,-0.638,72.021,-0.427,-26.062,-1.00,-9.01,5.60,-0.31,-0.55,0.27
0.258,-1.165,-0.705,37.354,-0.061,-23.865,0.14,-8.77,7.15,0.10,-0.29,0.06
0.087,-1.099,-0.603,8.118,4.333,-21.729,1.03,-7.30,8.46,0.33,-0.13,-0.08
0.292,-0.881,-0.582,-21.667,11.108,2.075,1.70,-6.09,9.33,0.37,0.07,-0.20
0.408,-0.607,-0.498,-30.273,9.460,18.677,1.73,-5.56,9.39,0.16,0.28,-0.20
0.653,-0.665,-0.516,-6.897,1.953,32.776,1.22,-6.06,8.74,-0.08,0.38,-0.15
0.759,-0.626,-0.536,-8.728,1.404,27.954,0.67,-6.99,8.11,-0.20,0.39,-0.09
0.748,-0.603,-0.522,-11.353,-5.615,9.155,0.19,-7.76,7.51,-0.19,0.36,-0.02
0.643,-0.707,-0.509,-12.024,-7.996,-0.244,-0.06,-7.99,7.32,-0.09,0.28,0.03
0.552,-0.680,-0.443,-23.193,-4.150,-7.263,-0.19,-7.77,7.40,0.04,0.25,0.04
0.544,-0.713,-0.477,-22.949,-1.648,-6.836,-0.26,-7.52,7.49,0.16,0.25,-0.00
0.533,-0.707,-0.454,-24.597,3.235,-6.836,-0.24,-7.20,7.65,0.21,0.25,-0.03
0.499,-0.698,-0.440,-20.874,3.418,-4.089,-0.28,-6.89,7.78,0.21,0.26,-0.06
0.546,-0.695,-0.416,-20.142,9.033,-3.357,-0.36,-6.75,7.82,0.18,0.23,-0.12
0.571,-0.748,-0.434,-18.494,10.071,-3.174,-0.42,-6.93,7.81,0.19,0.20,-0.18
0.618,-0.845,-0.484,-31.067,14.648,-9.277,-0.44,-7.20,7.80,0.27,0.19,-0.25
0.611,-0.724,-0.504,-45.166,16.174,-11.841,-0.31,-7.18,7.95,0.36,0.19,-0.29
0.582,-0.868,-0.530,-39.368,15.503,-11.353,-0.05,-7.24,8.20,0.42,0.23,-0.30
0.563,-0.946,-0.567,-41.870,13.428,-8.423,0.27,-7.39,8.43,0.49,0.33,-0.31
0.523,-0.742,-0.489,-76.843,14.099,-9.277,0.24,-7.32,8.38,0.59,0.46,-0.31
0.477,-0.475,-0.355,-89.050,17.395,-24.353,-0.20,-7.02,7.84,0.67,0.53,-0.36
0.493,-0.772,-0.388,-56.152,34.119,-29.846,-0.48,-7.05,7.65,0.80,0.48,-0.50
0.514,-0.923,-0.492,-54.626,53.955,-46.326,-0.51,-7.53,7.85,1.04,0.44,-0.74
0.663,-1.119,-0.609,-89.478,68.054,-63.293,-0.45,-8.09,8.03,1.45,0.45,-1.04
0.738,-0.965,-0.625,-127.136,76.416,-102.173,-0.11,-8.27,8.00,1.92,0.52,-1.26
0.614,-0.732,-0.491,-163.574,64.880,-105.164,0.30,-7.67,8.24,2.22,0.59,-1.32
0.488,-0.578,-0.342,-158.447,47.852,-89.355,0.23,-6.72,8.51,2.32,0.69,-1.31
0.422,-0.838,-0.335,-109.253,36.865,-72.815,0.15,-5.99,8.81,2.29,0.69,-1.33
0.473,-0.490,-0.142,-103.516,39.734,-72.083,-0.15,-5.49,8.43,2.26,0.70,-1.35
0.497,-0.427,-0.067,-90.881,48.157,-84.961,-0.94,-5.21,7.82,2.30,0.54,-1.36
0.528,-1.077,-0.314,-43.884,39.124,-99.060,-0.70,-5.25,8.27,2.37,0.27,-1.34
0.508,-1.130,-0.319,-58.472,33.142,-100.830,-0.06,-4.98,9.35,2.41,0.16,-1.17
0.349,-1.051,-0.260,-77.759,9.827,-79.529,0.52,-4.40,10.34,2.31,0.23,-0.94
0.210,-0.906,-0.163,-79.773,-1.709,-61.218,0.65,-3.59,10.65,2.07,0.38,-0.63
0.086,-0.791,-0.016,-65.125,-6.775,-41.748,0.33,-2.72,10.38,1.82,0.47,-0.41
0.033,-0.849,-0.037,-55.237,-2.991,-40.039,0.12,-1.94,10.28,1.61,0.46,-0.29
0.046,-1.005,-0.118,-40.649,1.038,-31.555,0.19,-1.37,10.54,1.37,0.40,-0.24
0.104,-1.074,-0.141,-37.781,2.319,-24.109,0.40,-1.21,11.03,1.14,0.36,-0.23
0.157,-0.975,-0.111,-35.461,-0.549,-8.118,0.42,-1.34,11.19,0.87,0.34,-0.20
0.207,-0.880,-0.067,-33.691,0.000,-4.639,0.15,-1.58,10.77,0.65,0.34,-0.17
0.182,-0.808,-0.041,-23.865,2.502,-6.348,-0.15,-1.66,10.37,0.48,0.31,-0.14
0.195,-0.934,-0.093,-10.559,2.380,-4.700,-0.16,-1.69,10.46,0.32,0.22,-0.13
0.237,-1.040,-0.129,-2.502,0.854,2.502,-0.04,-1.89,10.73,0.18,0.16,-0.10
0.249,-0.975,-0.104,-5.127,0.610,3.357,-0.07,-2.14,10.73,0.06,0.14,-0.07
0.257,-0.986,-0.124,-2.380,-1.831,2.380,-0.08,-2.30,10.70,-0.02,0.10,-0.04
0.238,-1.014,-0.129,-0.671,-3.174,3.296,-0.02,-2.36,10.82,-0.09,0.07,-0.01
0.182,-0.912,-0.079,0.427,-1.953,7.263,-0.10,-2.31,10.66,-0.17,0.06,0.01
0.227,-0.933,-0.110,2.502,1.404,6.470,-0.14,-2.40,10.47,-0.20,0.04,-0.01
0.276,-1.039,-0.167,4.395,1.770,6.409,-0.01,-2.60,10.63,-0.22,0.03,-0.02
0.303,-1.045,-0.181,1.831,0.305,7.446,0.08,-2.78,10.71,-0.23,0.04,-0.02
0.307,-0.941,-0.118,-7.202,-1.831,4.395,-0.03,-2.95,10.55,-0.21,0.07,0.01
0.296,-0.899,-0.103,-8.423,-1.831,0.244,-0.21,-3.05,10.31,-0.16,0.07,0.02
0.261,-0.950,-0.112,-0.977,-1.038,-4.883,-0.25,-3.02,10.27,-0.11,0.04,0.02
0.269,-1.002,-0.156,1.343,-0.549,-5.554,-0.08,-3.05,10.42,-0.06,0.01,0.00
0.249,-1.071,-0.164,-1.709,-3.967,-4.089,0.11,-2.97,10.70,-0.02,0.01,0.01
0.214,-1.003,-0.126,-5.737,-5.249,-2.625,0.14,-2.77,10.74,-0.02,0.04,0.04
0.195,-0.961,-0.114,-5.493,-4.028,-0.977,0.08,-2.61,10.64,-0.03,0.04,0.04
0.222,-1.007,-0.120,-3.113,-3.479,0.732,0.10,-2.55,10.72,-0.06,0.05,0.03
0.246,-0.963,-0.109,-4.578,-3.235,3.296,0.05,-2.58,10.68,-0.09,0.06,0.03
0.238,-0.970,-0.106,-4.028,-3.601,2.502,-0.02,-2.59,10.63,-0.11,0.05,0.03
0.264,-0.958,-0.095,-3.723,-1.892,2.197,-0.10,-2.65,10.57,-0.12,0.06,0.03
0.275,-0.920,-0.089,-4.333,-1.282,0.854,-0.22,-2.74,10.35,-0.11,0.06,0.02
0.260,-0.976,-0.126,-1.221,-1.160,-3.479,-0.22,-2.81,10.29,-0.07,0.04,0.01
0.250,-1.066,-0.160,0.549,-1.587,-3.418,0.02,-2.80,10.61,-0.05,0.03,0.01
0.228,-1.055,-0.152,-6.042,-3.540,-0.488,0.19,-2.75,10.85,-0.04,0.06,0.02
0.231,-1.039,-0.137,-8.667,-4.150,2.869,0.20,-2.72,10.88,-0.06,0.09,0.03
0.257,-1.010,-0.111,-12.634,-3.967,4.395,0.11,-2.73,10.85,-0.07,0.13,0.03
0.267,-0.928,-0.082,-15.625,-3.479,2.869,-0.06,-2.74,10.67,-0.07,0.17,0.04
0.263,-0.925,-0.075,-14.709,-2.869,0.000,-0.27,-2.73,10.41,-0.06,0.17,0.05
0.248,-0.938,-0.074,-13.306,-1.282,-4.456,-0.32,-2.72,10.33,-0.03,0.16,0.04
0.245,-0.979,-0.086,-10.559,-1.221,-4.761,-0.29,-2.68,10.45,-0.01,0.14,0.04
0.232,-1.021,-0.084,-9.094,-1.770,-2.197,-0.21,-2.63,10.65,-0.00,0.13,0.03
0.234,-1.000,-0.078,-9.033,-1.709,-0.732,-0.19,-2.58,10.74,-0.01,0.13,0.02
0.234,-1.002,-0.077,-7.202,-2.747,2.502,-0.17,-2.53,10.79,-0.03,0.14,0.02
0.236,-0.988,-0.063,-7.507,-2.686,3.906,-0.23,-2.51,10.70,-0.05,0.16,0.02
0.234,-0.958,-0.058,-8.728,-1.648,2.502,-0.30,-2.49,10.60,-0.05,0.18,0.02
0.237,-0.940,-0.048,-8.545,-1.221,2.014,-0.39,-2.43,10.50,-0.05,0.18,0.02
0.239,-0.960,-0.058,-6.958,-0.305,0.549,-0.48,-2.43,10.39,-0.06,0.16,0.01
0.243,-0.966,-0.064,-7.874,0.305,-0.610,-0.44,-2.45,10.46,-0.07,0.13,0.01
0.254,-1.047,-0.098,-7.690,0.000,0.427,-0.34,-2.53,10.62,-0.08,0.12,0.00
0.250,-1.058,-0.096,-10.254,-0.366,0.793,-0.23,-2.65,10.75,-0.07,0.14,-0.00
0.270,-0.988,-0.070,-16.113,0.244,0.244,-0.24,-2.69,10.79,-0.04,0.17,-0.01
0.282,-0.939,-0.056,-16.235,-0.061,0.671,-0.33,-2.73,10.68,-0.03,0.20,-0.00
0.276,-0.953,-0.045,-9.949,-2.380,1.099,-0.44,-2.74,10.56,-0.02,0.19,0.00
0.268,-0.971,-0.045,-8.850,-2.991,-15.320,-0.50,-2.71,10.55,-0.00,0.18,0.01
0.250,-0.946,-0.023,-7.874,-3.479,-1.282,-0.59,-2.62,10.48,0.01,0.17,0.02
0.242,-0.934,-0.056,-5.859,-2.258,-3.479,-0.63,-2.53,10.44,0.03,0.14,0.02
0.225,-1.028,-0.057,-5.310,-2.136,-3.784,-0.52,-2.44,10.62,0.03,0.11,0.01
0.226,-1.033,-0.057,-7.019,-2.441,0.122,-0.40,-2.38,10.82,0.01,0.11,0.01
0.233,-1.010,-0.050,-8.057,-2.625,2.014,-0.40,-2.37,10.81,-0.01,0.14,0.01
0.248,-0.896,-0.011,-12.390,-1.343,0.122,-0.55,-2.38,10.58,-0.02,0.16,0.02
0.267,-0.866,-0.000,-12.268,-1.343,-1.709,-0.70,-2.42,10.34,-0.01,0.15,0.01
0.268,-0.974,-0.041,-3.052,-2.380,-2.441,-0.73,-2.45,10.30,-0.01,0.11,0.01
0.250,-1.027,-0.047,-3.174,-2.625,-2.380,-0.64,-2.47,10.49,-0.00,0.09,0.02
0.248,-1.032,-0.040,-5.981,-2.380,-2.441,-0.59,-2.48,10.64,0.00,0.09,0.02
0.255,-0.983,-0.040,-6.836,-2.197,-2.930,-0.61,-2.48,10.62,0.01,0.08,0.02
0.252,-0.984,-0.033,-7.080,-2.625,-4.517,-0.58,-2.49,10.61,0.03,0.08,0.02
0.247,-0.991,-0.035,-6.409,-3.052,-4.028,-0.57,-2.47,10.65,0.04,0.07,0.02
0.239,-0.974,-0.022,-5.859,-3.235,-2.991,-0.58,-2.41,10.61,0.05,0.08,0.02
0.232,-0.971,-0.011,-6.226,-3.113,-2.930,-0.62,-2.33,10.58,0.04,0.08,0.02
0.224,-0.981,-0.007,-6.104,-2.258,-3.540,-0.67,-2.26,10.57,0.04,0.08,0.02
0.223,-1.009,-0.021,-5.432,-1.831,-3.540,-0.66,-2.21,10.64,0.04,0.07,0.02
0.237,-1.005,-0.020,-8.057,-1.221,-3.052,-0.63,-2.21,10.71,0.03,0.07,0.01
0.239,-0.961,0.001,-10.132,-1.160,-3.357,-0.68,-2.21,10.63,0.03,0.08,0.02
0.237,-0.924,0.011,-7.935,-0.732,-5.676,-0.78,-2.19,10.50,0.04,0.07,0.01
0.240,-0.977,0.000,-5.066,-1.160,-6.531,-0.78,-2.18,10.52,0.04,0.04,0.01
0.235,-1.065,-0.028,-2.319,-1.892,-4.272,-0.69,-2.20,10.72,0.04,0.03,0.01
0.239,-1.043,-0.014,-4.822,-2.258,-3.113,-0.65,-2.21,10.86,0.04,0.04,0.01
0.231,-0.964,0.008,-7.935,-2.258,-3.418,-0.68,-2.16,10.81,0.04,0.06,0.01
0.233,-0.918,0.026,-8.057,-2.014,-3.845,-0.79,-2.13,10.58,0.04,0.06,0.02
-,-,-,-,-,-,-,-,-,-,-,-
0.516,-0.828,-0.929,149.414,-100.891,1.709,1.22,-12.42,5.64,-3.53,-2.35,1.81
0.339,-0.695,-0.680,102.234,-70.862,-14.526,1.45,-10.74,5.81,-2.52,-2.15,1.70
0.182,-0.426,-0.481,89.417,-60.730,-12.207,1.55,-9.46,5.84,-1.85,-1.89,1.53
0.639,-1.002,-0.869,119.873,-18.799,0.549,1.58,-8.94,6.18,-1.32,-1.36,1.33
0.672,-0.673,-0.754,65.002,-21.973,-6.104,1.52,-9.19,6.45,-0.90,-0.94,1.12
0.622,-0.771,-0.651,41.748,-24.658,-14.038,1.29,-9.28,6.74,-0.53,-0.58,0.87
0.546,-0.705,-0.539,26.733,-21.545,-17.029,1.06,-8.85,6.95,-0.21,-0.42,0.68
0.385,-0.874,-0.576,18.555,-13.306,-15.381,1.01,-7.99,7.32,0.06,-0.26,0.54
0.310,-0.869,-0.587,1.160,-5.432,-15.625,1.21,-7.29,7.84,0.24,-0.07,0.32
0.440,-0.822,-0.635,-22.095,6.409,-9.583,1.52,-6.78,8.37,0.37,0.16,0.13
0.391,-0.781,-0.635,-27.222,2.319,-2.563,1.65,-6.43,8.70,0.39,0.30,-0.05
0.481,-0.653,-0.544,-25.940,2.808,8.789,1.53,-6.28,8.77,0.25,0.40,-0.06
0.536,-0.732,-0.593,-16.968,0.305,11.230,1.35,-6.54,8.68,0.14,0.43,-0.07
0.557,-0.662,-0.556,-19.836,-2.319,8.789,1.15,-6.73,8.52,0.07,0.41,-0.05
0.542,-0.602,-0.503,-3.479,-3.601,3.418,0.85,-6.80,8.19,0.02,0.37,-0.02
0.571,-0.697,-0.529,-11.719,-1.526,0.000,0.66,-7.00,7.98,0.04,0.31,-0.03
0.559,-0.691,-0.537,-19.897,0.366,-5.066,0.57,-7.02,7.96,0.10,0.28,-0.03
0.507,-0.745,-0.546,-19.531,-0.122,-4.822,0.60,-6.91,8.12,0.13,0.25,-0.03
0.495,-0.758,-0.535,-26.428,1.648,-3.357,0.62,-6.77,8.24,0.14,0.26,-0.04
0.477,-0.747,-0.498,-27.466,3.174,-2.563,0.59,-6.66,8.30,0.16,0.29,-0.08
0.495,-0.815,-0.531,-35.034,9.949,-2.686,0.55,-6.83,8.33,0.21,0.33,-0.14
0.508,-0.733,-0.496,-46.997,15.564,-6.470,0.31,-7.03,8.16,0.34,0.39,-0.25
0.502,-0.643,-0.445,-54.321,37.964,-24.048,-0.05,-7.27,7.76,0.56,0.42,-0.42
0.602,-0.919,-0.619,-53.711,50.964,-36.316,-0.06,-7.79,7.68,0.90,0.41,-0.66
0.625,-0.946,-0.747,-96.741,70.129,-67.444,0.32,-8.18,7.95,1.36,0.48,-0.91
0.643,-0.861,-0.696,-117.126,68.848,-74.341,0.86,-7.82,8.50,1.68,0.60,-1.02
0.366,-0.796,-0.517,-121.033,49.805,-62.012,1.08,-7.11,8.83,1.80,0.76,-1.03
0.355,-0.920,-0.536,-110.107,48.035,-53.467,1.09,-6.39,9.08,1.86,0.89,-1.09
0.358,-0.744,-0.416,-122.559,53.101,-52.490,0.83,-5.90,9.06,1.88,0.95,-1.18
0.406,-0.721,-0.372,-117.615,61.401,-62.378,0.35,-5.81,8.56,2.01,0.93,-1.32
0.445,-0.695,-0.314,-114.441,76.843,-101.868,-0.23,-5.89,7.86,2.30,0.79,-1.48
0.512,-0.812,-0.401,-113.220,85.388,-124.451,-0.28,-5.88,7.68,2.71,0.54,-1.63
0.623,-0.747,-0.378,-124.451,71.838,-125.610,0.42,-5.09,8.73,2.93,0.37,-1.62
0.502,-0.712,-0.361,-112.305,44.556,-95.703,1.31,-3.81,10.63,2.57,0.37,-1.29
0.100,-1.107,-0.265,-32.715,-8.911,-20.142,1.41,-3.35,10.97,1.98,0.46,-0.87
0.038,-1.026,-0.210,-39.795,-10.498,-17.273,1.09,-2.69,10.78,1.70,0.52,-0.63
0.054,-0.761,-0.080,-58.594,5.737,-33.020,0.62,-1.94,10.47,1.49,0.54,-0.49
0.083,-0.737,-0.061,-54.443,12.268,-37.659,0.11,-1.63,10.01,1.31,0.46,-0.44
0.256,-0.959,-0.211,-35.767,21.423,-41.565,-0.03,-1.84,9.93,1.20,0.34,-0.46
0.317,-1.038,-0.258,-35.095,20.081,-41.016,0.14,-2.15,10.36,1.12,0.25,-0.45
0.332,-1.041,-0.267,-42.175,7.324,-31.372,0.35,-2.52,10.66,1.01,0.23,-0.40
0.293,-1.033,-0.279,-45.776,0.427,-29.907,0.57,-2.62,10.78,0.96,0.24,-0.30
0.117,-0.971,-0.217,-51.697,-10.803,-29.663,0.66,-2.27,10.91,0.89,0.27,-0.18
0.059,-0.989,-0.200,-48.767,-10.010,-27.100,0.69,-1.87,11.00,0.80,0.29,-0.09
0.082,-0.941,-0.166,-42.847,-2.014,-19.409,0.59,-1.59,10.91,0.71,0.31,-0.08
0.135,-0.905,-0.155,-40.833,2.075,-18.250,0.44,-1.63,10.67,0.65,0.31,-0.12
0.248,-0.865,-0.161,-35.706,7.751,-23.132,0.16,-1.89,10.23,0.64,0.26,-0.18
0.307,-0.970,-0.225,-33.630,9.155,-28.625,0.15,-2.29,10.21,0.68,0.20,-0.21
0.273,-1.066,-0.238,-39.856,3.479,-35.583,0.32,-2.49,10.47,0.74,0.17,-0.18
0.229,-1.123,-0.256,-41.626,-3.174,-38.147,0.61,-2.49,10.85,0.82,0.18,-0.13
0.126,-1.121,-0.175,-52.185,-7.019,-36.072,0.95,-2.00,11.38,0.86,0.24,-0.04
-0.057,-0.918,-0.067,-50.781,-15.991,-19.104,0.87,-1.21,11.42,0.77,0.34,0.06
-0.072,-0.862,-0.016,-46.753,-9.949,-15.137,0.54,-0.61,11.05,0.65,0.37,0.08
-0.018,-0.892,-0.000,-34.546,3.479,-10.986,0.27,-0.23,10.76,0.54,0.34,0.04
