timestamp, ppg
123116765,517
123126812,512
123136858,516
123146872,512
123156919,511
123166965,508
123176978,504
123187023,505
123197073,504
123207089,504
123217138,505
123227185,505
123237204,504
123247250,504
123257296,499
123267314,500
123277361,501
123287408,499
123297426,506
123307474,510
123317525,508
123327575,508
123337591,510
123347643,509
123357695,507
123367710,511
123377754,507
123387796,508
123397809,507
123407852,508
123417897,507
123427915,499
123437961,503
123448007,506
123458020,503
123468063,502
123478106,505
123488118,506
123498161,504
123508203,507
123518214,504
123528260,508
123538310,506
123548328,506
123558374,505
123568423,506
123578474,509
123588490,500
123598539,502
123608590,503
123618609,504
123628655,510
123638704,499
123648723,512
123658774,507
123668825,505
123678848,506
123688898,505
123698945,505
123708963,513
123719012,515
123729062,522
123739083,523
123749135,530
123759188,526
123769208,527
123779258,531
123789307,523
123799357,525
123809374,522
123819424,521
123829471,515
123839490,516
123849538,510
123859591,516
123869609,503
123879658,512
123889706,506
123899724,500
123909775,501
123919821,501
123929838,504
123939882,495
123949926,501
123959944,498
123969991,500
123980036,505
123990052,505
124000102,507
124010151,509
124020168,511
124030216,506
124040266,502
124050286,504
124060338,502
124070390,510
124080440,507
124090459,509
124100508,505
124110557,506
124120577,505
124130628,508
124140679,506
124150698,506
124160746,503
124170794,507
124180810,509
124190856,502
124200903,503
124210922,501
124220972,497
124231023,507
124241042,506
124251090,505
124261141,505
124271163,506
124281211,504
124291258,506
124301305,503
124311324,498
124321375,504
124331427,499
124341445,501
124351495,508
124361547,501
124371572,503
124381624,506
124391677,502
124401697,507
124411749,501
124421803,504
124431827,505
124441881,499
124451933,507
124461955,507
124472009,506
124482063,506
124492086,504
124502138,509
124512189,508
124522209,512
124532260,510
124542317,512
124552347,523
124562404,526
124572463,526
124582520,525
124592549,536
124602609,536
124612671,527
124622697,528
124632752,531
124642810,526
124652831,524
124662884,522
124672935,513
124682959,515
124693010,510
124703062,502
124713086,510
124723140,505
124733193,505
124743217,505
124753271,502
124763328,504
124773352,508
124783404,500
124793455,499
124803505,505
124813525,506
124823573,504
124833621,508
124843642,510
124853694,511
124863746,505
124873770,510
124883823,510
124893878,511
124903904,510
124913957,508
124924010,511
124934033,506
124944085,506
124954137,503
124964158,498
124974211,501
124984260,502
124994281,509
125004333,504
125014384,506
125024405,504
125034457,499
125044509,503
125054527,507
125064578,507
125074627,505
125084674,506
125094691,507
125104739,507
125114786,500
125124805,504
125134853,499
125144900,507
125154916,503
125164964,503
125175011,509
125185027,501
125195078,506
125205128,504
125215149,502
125225199,508
125235250,504
125245270,507
125255322,509
125265373,503
125275392,502
125285445,503
125295498,506
125305519,507
125315571,508
125325621,507
125335674,509
125345696,507
125355750,509
125365801,509
125375822,509
125385872,519
125395924,519
125405945,523
125415994,528
125426043,527
125436062,534
125446113,530
125456165,533
125466192,532
125476245,533
125486297,529
125496311,525
125506359,524
125516408,517
125526425,512
125536476,514
125546530,514
125556552,505
125566602,507
125576652,509
125586706,504
125596728,507
125606783,505
125616832,504
125626850,509
125636899,498
125646948,507
125656970,502
125667020,509
125677071,503
125687085,508
125697130,511
125707175,504
125717190,510
125727235,504
125737281,509
125747296,511
125757348,511
125767403,508
125777429,504
125787484,504
125797541,507
125807564,506
125817613,508
125827664,507
125837712,505
125847730,506
125857781,508
125867834,504
125877851,507
125887900,507
125897948,508
125907962,506
125918006,506
125928055,504
125938075,508
125948125,504
125958175,507
125968193,501
125978241,504
125988289,506
125998306,509
126008353,510
126018397,510
126028414,508
126038464,509
126048516,512
126058531,508
126068576,506
126078623,500
126088671,507
126098686,500
126108733,509
126118780,501
126128798,507
126138848,507
126148896,509
126158913,503
126168962,507
126179014,510
126189035,507
126199085,507
126209136,507
126219155,503
126229205,508
126239256,511
126249277,508
126259327,518
126269377,517
126279394,526
126289444,530
126299495,533
126309515,536
126319565,534
126329616,534
126339668,536
126349689,531
126359747,528
126369806,527
126379833,529
126389889,524
126399946,522
126409973,519
126420031,515
126430083,509
126440104,508
126450159,511
126460211,510
126470227,506
126480279,507
126490332,499
126500352,506
126510401,507
126520450,506
126530461,502
126540506,506
126550549,507
126560561,505
126570603,508
126580644,513
126590685,509
126600694,503
126610736,509
126620776,506
126630786,512
126640827,503
126650869,509
126660881,504
126670924,510
126680966,503
126690977,508
126701021,501
126711067,505
126721082,505
126731126,506
126741170,506
126751183,504
126761227,504
126771269,508
126781282,504
126791324,501
126801367,506
126811377,507
126821418,505
126831462,496
126841506,509
126851518,498
126861559,502
126871602,501
126881615,506
126891661,501
126901703,511
126911717,496
126921761,508
126931802,506
126941817,499
126951863,509
126961909,509
126971926,512
126981973,514
126992019,512
127002033,508
127012079,502
127022125,506
127032138,510
127042182,511
127052226,509
127062268,513
127072279,511
127082322,508
127092363,504
127102371,509
127112409,508
127122452,506
127132463,509
127142504,513
127152545,516
127162554,521
127172591,520
127182628,527
127192638,532
127202679,539
127212720,535
127222733,527
127232774,525
127242814,531
127252827,524
127262871,524
127272914,518
127282929,511
127292975,517
127303018,513
127313030,510
127323076,503
127333124,511
127343173,504
127353192,506
127363239,497
127373285,504
127383297,498
127393344,498
127403386,504
127413400,504
127423442,503
127433483,502
127443495,507
127453536,510
127463579,510
127473590,507
127483634,509
127493678,510
127503693,509
127513739,504
127523788,508
127533801,505
127543844,510
127553892,509
127563912,507
127573962,504
127584013,502
127594062,506
127604079,498
127614129,503
127624179,506
127634198,496
127644250,506
127654303,504
127664323,506
127674370,503
127684418,504
127694435,508
127704482,501
127714527,503
127724541,505
127734587,507
127744634,504
127754648,505
127764698,502
127774747,498
127784765,501
127794814,497
127804861,505
127814880,505
127824929,501
127834974,497
127845021,507
127855036,497
127865080,505
127875128,499
127885145,502
127895196,497
127905244,505
127915263,498
127925313,507
127935360,506
127945379,503
127955427,505
127965473,498
127975490,501
127985538,496
127995584,505
128005604,503
128015659,510
128025712,514
128035735,512
128045789,521
128055846,528
128065863,529
128075909,532
128085957,532
128096005,536
128106020,533
